transaction_id,customer_id,merchant_id,amount,payment_method,bank,failure_reason,failure_category,attempt_count,previous_success_count,previous_failure_count,preferred_payment_method,customer_tenure_days,customer_value_segment,hour_of_day,day_of_week,merchant_category,checkout_abandoned,checkout_duration_seconds,device_type,historical_avg_order_value,recovery_action,recovery_success,recovery_delay_minutes,recovered_amount
tx_rec_130559,cust_15274,mer_119,15407.75,MANDATE,Bank of Baroda,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,18,3,MANDATE,559,GROWTH,15,1,Utilities & Telecom,0,89,MOBILE_ANDROID,16482.1,INCENTIVIZED_DUNNING,1,181.8,14637.36
tx_rec_130560,cust_16658,mer_198,11877.27,CARD,ICICI Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,6,2,CARD,46,GROWTH,21,6,SaaS & Cloud Services,0,49,MOBILE_IOS,15612.66,UPI_INTENT_FALLBACK,1,2.8,11877.27
tx_rec_130561,cust_14763,mer_130,36790.93,UPI,ICICI Bank,SESSION_TIMEOUT,INTENT_ABANDONMENT,1,49,4,UPI,109,VIP,3,0,Utilities & Telecom,1,11,MOBILE_ANDROID,49246.97,SMART_PAYLINK_1CLICK,1,9.4,36790.93
tx_rec_130562,cust_11741,mer_148,5458.54,CARD,ICICI Bank,BANK_DECLINED,FINANCIAL_LIMIT,1,14,6,NET_BANKING,185,STANDARD,19,2,Quick Commerce & Food,0,205,MOBILE_IOS,6275.98,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_130563,cust_17466,mer_113,7003.02,UPI,ICICI Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,2,2,9,UPI,124,STANDARD,15,3,EdTech & Learning,0,80,MOBILE_ANDROID,5186.03,TIMED_SMART_RETRY,0,0.0,0.0
tx_rec_130564,cust_17836,mer_166,7748.22,UPI,ICICI Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,12,5,UPI,215,STANDARD,15,6,SaaS & Cloud Services,0,191,MOBILE_ANDROID,7913.65,SMART_PAYLINK_1CLICK,1,1.7,7748.22
tx_rec_130565,cust_11062,mer_169,1187.55,UPI,HDFC Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,7,6,UPI,45,STANDARD,10,1,Quick Commerce & Food,0,197,MOBILE_IOS,910.2,TIMED_SMART_RETRY,1,341.4,1187.55
tx_rec_130566,cust_15501,mer_191,1329.24,UPI,Bank of Baroda,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,13,5,CARD,94,STANDARD,18,3,E-Commerce & Retail,0,41,MOBILE_ANDROID,6775.51,UPI_INTENT_FALLBACK,1,3.7,1329.24
tx_rec_130567,cust_17924,mer_172,8454.33,UPI,Axis Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,5,2,UPI,213,STANDARD,9,5,E-Commerce & Retail,0,71,DESKTOP,7736.79,SMART_PAYLINK_1CLICK,1,8.1,8454.33
tx_rec_130568,cust_16444,mer_248,5121.5,UPI,ICICI Bank,UPI_PIN_FAILED,AUTHENTICATION,2,1,1,UPI,214,STANDARD,19,0,Travel & Hospitality,0,325,MOBILE_ANDROID,3365.3,SMART_PAYLINK_1CLICK,1,1.9,5121.5
tx_rec_130569,cust_10836,mer_224,7471.55,UPI,HDFC Bank,UPI_PIN_FAILED,AUTHENTICATION,3,5,2,UPI,54,GROWTH,22,6,E-Commerce & Retail,0,49,MOBILE_ANDROID,8566.16,UPI_INTENT_FALLBACK,1,3.1,7471.55
tx_rec_130570,cust_11682,mer_101,4600.6,WALLET,Punjab National Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,12,3,WALLET,86,STANDARD,9,5,SaaS & Cloud Services,0,31,MOBILE_ANDROID,4823.04,UPI_INTENT_FALLBACK,1,0.5,4600.6
tx_rec_130571,cust_11874,mer_191,20355.43,CARD,ICICI Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,28,2,CARD,3,GROWTH,10,5,E-Commerce & Retail,0,43,MOBILE_IOS,17640.97,UPI_INTENT_FALLBACK,1,1.5,20355.43
tx_rec_130572,cust_11102,mer_164,5423.62,UPI,State Bank of India,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,13,3,MANDATE,352,STANDARD,19,0,E-Commerce & Retail,0,228,DESKTOP,3559.53,TIMED_SMART_RETRY,0,0.0,0.0
tx_rec_130573,cust_14309,mer_242,3208.32,UPI,Kotak Mahindra Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,8,8,UPI,159,STANDARD,9,1,SaaS & Cloud Services,0,320,MOBILE_ANDROID,2892.7,TIMED_SMART_RETRY,1,98.7,3208.32
tx_rec_130574,cust_17544,mer_157,3562.5,UPI,ICICI Bank,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,1,1,9,CARD,19,STANDARD,23,1,E-Commerce & Retail,1,38,DESKTOP,3202.1,WHATSAPP_CONCIERGE,1,9.0,3562.5
tx_rec_130575,cust_15431,mer_162,9399.6,MANDATE,HDFC Bank,MANDATE_FAILED,MANDATE_ISSUE,1,18,4,MANDATE,154,GROWTH,1,2,E-Commerce & Retail,0,279,MOBILE_ANDROID,5698.74,INCENTIVIZED_DUNNING,1,10.0,8929.62
tx_rec_130576,cust_11856,mer_195,8704.93,CARD,ICICI Bank,EXPIRED_CARD,INVALID_INSTRUMENT,1,41,2,CARD,201,VIP,7,2,SaaS & Cloud Services,0,42,MOBILE_ANDROID,10266.96,CARD_UPDATE_PROMPT,1,33.2,8704.93
tx_rec_130577,cust_17464,mer_246,130158.81,CARD,Kotak Mahindra Bank,OTP_FAILED,AUTHENTICATION,1,63,5,CARD,9,ENTERPRISE,11,1,SaaS & Cloud Services,0,208,MOBILE_ANDROID,137504.75,WHATSAPP_CONCIERGE,1,13.4,130158.81
tx_rec_130578,cust_17898,mer_131,24848.36,WALLET,HDFC Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,14,7,UPI,217,GROWTH,14,2,E-Commerce & Retail,0,29,MOBILE_ANDROID,17994.85,UPI_INTENT_FALLBACK,1,8.8,24848.36
tx_rec_130579,cust_13139,mer_162,2386.64,UPI,ICICI Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,11,2,UPI,109,STANDARD,8,5,SaaS & Cloud Services,0,125,DESKTOP,2353.83,WHATSAPP_CONCIERGE,1,7.6,2386.64
tx_rec_130580,cust_15049,mer_240,6050.83,CARD,ICICI Bank,OTP_FAILED,AUTHENTICATION,1,9,3,CARD,14,STANDARD,17,3,Travel & Hospitality,0,88,MOBILE_IOS,4550.1,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_130581,cust_14236,mer_158,4369.36,WALLET,State Bank of India,AUTHENTICATION_FAILED,AUTHENTICATION,1,8,9,WALLET,32,STANDARD,11,0,E-Commerce & Retail,0,295,MOBILE_ANDROID,5673.16,SMART_PAYLINK_1CLICK,1,1.5,4369.36
tx_rec_130582,cust_14826,mer_231,863.26,UPI,ICICI Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,8,3,UPI,806,STANDARD,12,3,E-Commerce & Retail,0,27,MOBILE_ANDROID,999.07,UPI_INTENT_FALLBACK,1,9.1,863.26
tx_rec_130583,cust_16863,mer_177,14293.41,CARD,Axis Bank,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,1,9,1,CARD,43,GROWTH,9,1,E-Commerce & Retail,1,14,MOBILE_ANDROID,13693.99,WHATSAPP_CONCIERGE,1,17.0,14293.41
tx_rec_130584,cust_12066,mer_220,10267.53,UPI,State Bank of India,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,14,6,UPI,71,GROWTH,10,5,Quick Commerce & Food,0,123,MOBILE_ANDROID,17191.57,SMART_PAYLINK_1CLICK,1,1.0,10267.53
tx_rec_130585,cust_13093,mer_156,7301.18,UPI,Kotak Mahindra Bank,SESSION_TIMEOUT,INTENT_ABANDONMENT,1,12,3,UPI,275,GROWTH,10,2,Quick Commerce & Food,1,14,MOBILE_ANDROID,5980.47,SMART_PAYLINK_1CLICK,1,1.0,7301.18
tx_rec_130586,cust_14809,mer_162,18522.61,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,18,6,UPI,62,GROWTH,18,2,E-Commerce & Retail,0,92,MOBILE_ANDROID,19720.4,UPI_INTENT_FALLBACK,1,1.0,18522.61
tx_rec_130587,cust_12108,mer_174,1139.03,CARD,HDFC Bank,BANK_DECLINED,FINANCIAL_LIMIT,1,9,4,CARD,78,STANDARD,14,1,E-Commerce & Retail,0,96,MOBILE_ANDROID,2849.93,TIMED_SMART_RETRY,1,139.8,1139.03
tx_rec_130588,cust_11163,mer_192,57988.31,CARD,ICICI Bank,OTP_FAILED,AUTHENTICATION,1,25,4,CARD,176,ENTERPRISE,7,0,E-Commerce & Retail,0,28,MOBILE_ANDROID,100849.11,SMART_PAYLINK_1CLICK,1,1.3,57988.31
tx_rec_130589,cust_17888,mer_138,21859.58,UPI,ICICI Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,7,7,UPI,51,GROWTH,13,5,SaaS & Cloud Services,0,20,MOBILE_ANDROID,19911.74,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_130590,cust_17905,mer_237,127246.38,WALLET,Bank of Baroda,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,91,7,WALLET,208,ENTERPRISE,12,4,E-Commerce & Retail,0,60,DESKTOP,114045.46,TIMED_SMART_RETRY,1,275.2,127246.38
tx_rec_130591,cust_13646,mer_192,5306.95,UPI,State Bank of India,TRANSACTION_LIMIT,FINANCIAL_LIMIT,3,14,1,UPI,378,STANDARD,11,3,SaaS & Cloud Services,0,201,MOBILE_ANDROID,3288.25,INCENTIVIZED_DUNNING,1,22.9,5041.6
tx_rec_130592,cust_12484,mer_172,6495.22,CARD,Kotak Mahindra Bank,BANK_DECLINED,FINANCIAL_LIMIT,2,25,2,CARD,407,GROWTH,20,1,E-Commerce & Retail,0,250,DESKTOP,9027.25,TIMED_SMART_RETRY,1,286.8,6495.22
tx_rec_130593,cust_11867,mer_246,3703.14,CARD,HDFC Bank,INVALID_CARD,INVALID_INSTRUMENT,1,3,1,CARD,227,STANDARD,11,0,SaaS & Cloud Services,0,24,MOBILE_ANDROID,3625.62,UPI_INTENT_FALLBACK,1,3.5,3703.14
tx_rec_130594,cust_11027,mer_226,65003.71,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,29,2,UPI,89,VIP,22,4,SaaS & Cloud Services,0,268,MOBILE_ANDROID,51057.12,SMART_PAYLINK_1CLICK,1,1.0,65003.71
tx_rec_130595,cust_16427,mer_115,4859.08,CARD,Axis Bank,INVALID_CARD,INVALID_INSTRUMENT,1,2,3,UPI,83,STANDARD,14,6,E-Commerce & Retail,0,84,MOBILE_ANDROID,4627.71,CARD_UPDATE_PROMPT,0,0.0,0.0
tx_rec_130596,cust_12857,mer_215,5654.19,UPI,ICICI Bank,UPI_PIN_FAILED,AUTHENTICATION,2,14,8,UPI,10,STANDARD,10,0,EdTech & Learning,0,43,MOBILE_ANDROID,4669.04,SMART_PAYLINK_1CLICK,1,1.3,5654.19
tx_rec_130597,cust_10772,mer_125,14453.09,CARD,ICICI Bank,CARD_DECLINED,FINANCIAL_LIMIT,2,24,1,CARD,23,GROWTH,10,1,SaaS & Cloud Services,0,270,MOBILE_ANDROID,12734.93,TIMED_SMART_RETRY,1,216.2,14453.09
tx_rec_130598,cust_13033,mer_191,12107.1,UPI,State Bank of India,USER_CANCELLED,INTENT_ABANDONMENT,1,5,1,UPI,250,STANDARD,11,2,Quick Commerce & Food,0,334,MOBILE_ANDROID,7597.86,SMART_PAYLINK_1CLICK,1,4.0,12107.1
tx_rec_130599,cust_11340,mer_239,19315.19,MANDATE,ICICI Bank,MANDATE_FAILED,MANDATE_ISSUE,1,18,7,UPI,253,GROWTH,15,2,E-Commerce & Retail,0,84,MOBILE_ANDROID,19457.91,CARD_UPDATE_PROMPT,0,0.0,0.0
tx_rec_130600,cust_13674,mer_187,3338.35,UPI,Axis Bank,UPI_PIN_FAILED,AUTHENTICATION,1,3,3,UPI,12,STANDARD,16,1,E-Commerce & Retail,0,50,MOBILE_ANDROID,5051.45,SMART_PAYLINK_1CLICK,1,1.0,3338.35
tx_rec_130601,cust_12457,mer_132,100369.14,WALLET,Bank of Baroda,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,3,49,6,UPI,242,ENTERPRISE,6,3,E-Commerce & Retail,0,43,MOBILE_ANDROID,144848.33,TIMED_SMART_RETRY,1,277.8,100369.14
tx_rec_130602,cust_12576,mer_104,522.88,UPI,HDFC Bank,TRANSACTION_LIMIT,FINANCIAL_LIMIT,1,1,6,UPI,212,STANDARD,10,0,EdTech & Learning,0,26,MOBILE_IOS,859.44,TIMED_SMART_RETRY,1,268.6,522.88
tx_rec_130603,cust_17333,mer_140,13365.71,NET_BANKING,Axis Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,2,10,3,NET_BANKING,97,GROWTH,12,1,EdTech & Learning,0,32,MOBILE_ANDROID,8612.51,UPI_INTENT_FALLBACK,0,0.0,0.0
tx_rec_130604,cust_16050,mer_123,22393.1,MANDATE,HDFC Bank,MANDATE_FAILED,MANDATE_ISSUE,1,16,5,MANDATE,216,VIP,2,2,E-Commerce & Retail,0,67,MOBILE_ANDROID,16050.25,SMART_PAYLINK_1CLICK,1,1.0,22393.1
tx_rec_130605,cust_15558,mer_248,2406.65,UPI,Federal Bank,UPI_PIN_FAILED,AUTHENTICATION,1,25,5,UPI,36,GROWTH,10,2,E-Commerce & Retail,0,161,MOBILE_ANDROID,3490.56,UPI_INTENT_FALLBACK,1,3.4,2406.65
tx_rec_130606,cust_17945,mer_182,5342.22,UPI,ICICI Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,3,2,7,CARD,460,STANDARD,12,0,SaaS & Cloud Services,0,95,MOBILE_ANDROID,5444.27,UPI_INTENT_FALLBACK,1,1.9,5342.22
tx_rec_130607,cust_15284,mer_198,3082.64,CARD,Axis Bank,OTP_FAILED,AUTHENTICATION,1,12,9,CARD,86,STANDARD,16,1,SaaS & Cloud Services,0,229,MOBILE_ANDROID,1691.59,SMART_PAYLINK_1CLICK,1,3.0,3082.64
tx_rec_130608,cust_16673,mer_198,2653.1,CARD,State Bank of India,BANK_DECLINED,FINANCIAL_LIMIT,1,5,6,UPI,153,GROWTH,17,3,Quick Commerce & Food,0,42,MOBILE_ANDROID,5931.89,TIMED_SMART_RETRY,1,206.9,2653.1
tx_rec_130609,cust_17270,mer_234,1571.65,UPI,ICICI Bank,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,1,4,7,UPI,6,STANDARD,6,1,EdTech & Learning,1,62,MOBILE_ANDROID,623.03,WHATSAPP_CONCIERGE,1,2.6,1571.65
tx_rec_130610,cust_11610,mer_217,30434.18,NET_BANKING,Yes Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,36,4,NET_BANKING,71,VIP,16,6,E-Commerce & Retail,0,93,MOBILE_ANDROID,21862.72,WHATSAPP_CONCIERGE,1,18.0,30434.18
tx_rec_130611,cust_10874,mer_127,5211.07,NET_BANKING,Axis Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,1,1,1,UPI,13,STANDARD,6,6,EdTech & Learning,0,74,TABLET,5930.22,UPI_INTENT_FALLBACK,1,0.5,5211.07
tx_rec_130612,cust_10597,mer_192,1670.9,UPI,ICICI Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,12,3,NET_BANKING,50,STANDARD,15,6,EdTech & Learning,0,145,DESKTOP,3157.03,SMART_PAYLINK_1CLICK,0,0.0,0.0
tx_rec_130613,cust_17913,mer_233,16357.48,CARD,ICICI Bank,EXPIRED_CARD,INVALID_INSTRUMENT,1,8,3,CARD,424,STANDARD,22,5,E-Commerce & Retail,0,386,DESKTOP,6785.86,UPI_INTENT_FALLBACK,1,0.9,16357.48
tx_rec_130614,cust_16577,mer_181,43990.61,UPI,ICICI Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,17,5,CARD,187,VIP,15,3,EdTech & Learning,0,59,MOBILE_ANDROID,34887.18,TIMED_SMART_RETRY,1,355.1,43990.61
tx_rec_130615,cust_14004,mer_156,1009.99,NET_BANKING,Axis Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,2,2,8,WALLET,177,STANDARD,7,0,E-Commerce & Retail,0,61,TABLET,1879.84,WHATSAPP_CONCIERGE,1,5.0,1009.99
tx_rec_130616,cust_11306,mer_130,1932.26,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,1,2,UPI,58,STANDARD,12,5,Travel & Hospitality,0,169,MOBILE_ANDROID,3976.64,UPI_INTENT_FALLBACK,1,1.2,1932.26
tx_rec_130617,cust_14953,mer_142,2645.07,UPI,HDFC Bank,UPI_PIN_FAILED,AUTHENTICATION,1,11,5,UPI,1427,GROWTH,4,5,EdTech & Learning,0,113,MOBILE_IOS,6321.11,UPI_INTENT_FALLBACK,1,3.4,2645.07
tx_rec_130618,cust_17500,mer_233,61170.21,UPI,ICICI Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,25,4,UPI,759,VIP,12,5,Travel & Hospitality,0,46,MOBILE_ANDROID,51354.39,UPI_INTENT_FALLBACK,1,1.4,61170.21
tx_rec_130619,cust_10134,mer_175,3627.43,CARD,State Bank of India,BANK_DECLINED,FINANCIAL_LIMIT,1,10,9,CARD,430,STANDARD,9,3,E-Commerce & Retail,0,83,MOBILE_ANDROID,2871.47,TIMED_SMART_RETRY,0,0.0,0.0
tx_rec_130620,cust_11063,mer_125,1263.38,UPI,HDFC Bank,UPI_PIN_FAILED,AUTHENTICATION,1,14,1,UPI,129,STANDARD,23,2,Travel & Hospitality,0,83,MOBILE_ANDROID,1554.44,UPI_INTENT_FALLBACK,1,1.4,1263.38
tx_rec_130621,cust_13486,mer_147,6840.29,UPI,IndusInd Bank,UPI_PIN_FAILED,AUTHENTICATION,1,11,8,UPI,245,STANDARD,17,1,Travel & Hospitality,0,45,MOBILE_IOS,7146.96,SMART_PAYLINK_1CLICK,1,4.9,6840.29
tx_rec_130622,cust_11697,mer_180,6193.24,WALLET,Yes Bank,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,2,9,UPI,22,STANDARD,18,4,SaaS & Cloud Services,0,113,MOBILE_IOS,5571.06,UPI_INTENT_FALLBACK,1,2.7,6193.24
tx_rec_130623,cust_12723,mer_171,5729.92,UPI,IndusInd Bank,TRANSACTION_LIMIT,FINANCIAL_LIMIT,1,11,7,UPI,65,GROWTH,12,6,Quick Commerce & Food,0,256,MOBILE_ANDROID,5240.11,UPI_INTENT_FALLBACK,1,0.5,5729.92
tx_rec_130624,cust_13665,mer_164,3781.08,UPI,Axis Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,3,1,UPI,16,STANDARD,8,1,EdTech & Learning,0,414,MOBILE_ANDROID,6858.96,TIMED_SMART_RETRY,1,73.5,3781.08
tx_rec_130625,cust_10991,mer_211,5536.9,UPI,HDFC Bank,UPI_PIN_FAILED,AUTHENTICATION,3,13,9,UPI,11,STANDARD,14,1,E-Commerce & Retail,0,183,MOBILE_ANDROID,6837.59,WHATSAPP_CONCIERGE,0,0.0,0.0
tx_rec_130626,cust_16240,mer_101,2460.56,UPI,HDFC Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,3,8,UPI,41,STANDARD,20,0,E-Commerce & Retail,0,62,MOBILE_ANDROID,2567.92,SMART_PAYLINK_1CLICK,0,0.0,0.0
tx_rec_130627,cust_12140,mer_184,27437.41,CARD,HDFC Bank,EXPIRED_CARD,INVALID_INSTRUMENT,1,25,4,CARD,150,GROWTH,10,0,E-Commerce & Retail,0,142,DESKTOP,17635.82,CARD_UPDATE_PROMPT,1,46.0,27437.41
tx_rec_130628,cust_11858,mer_123,6499.61,UPI,ICICI Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,7,6,UPI,460,GROWTH,22,3,E-Commerce & Retail,0,457,MOBILE_IOS,5393.1,UPI_INTENT_FALLBACK,1,1.1,6499.61
tx_rec_130629,cust_13697,mer_133,2805.58,NET_BANKING,IndusInd Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,11,2,NET_BANKING,75,STANDARD,15,2,EdTech & Learning,0,125,MOBILE_ANDROID,2136.87,UPI_INTENT_FALLBACK,1,1.0,2805.58
tx_rec_130630,cust_17171,mer_148,8258.73,NET_BANKING,Axis Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,3,7,9,NET_BANKING,118,STANDARD,16,1,EdTech & Learning,0,219,MOBILE_ANDROID,6029.91,WHATSAPP_CONCIERGE,0,0.0,0.0
tx_rec_130631,cust_11907,mer_209,10240.45,UPI,HDFC Bank,TRANSACTION_LIMIT,FINANCIAL_LIMIT,1,3,6,UPI,242,STANDARD,6,3,SaaS & Cloud Services,0,78,MOBILE_ANDROID,6545.62,TIMED_SMART_RETRY,0,0.0,0.0
tx_rec_130632,cust_12717,mer_231,66463.55,CARD,Kotak Mahindra Bank,BANK_TIMEOUT,TECHNICAL_TIMEOUT,4,20,2,CARD,73,VIP,15,4,E-Commerce & Retail,0,273,MOBILE_ANDROID,36781.58,CARD_UPDATE_PROMPT,0,0.0,0.0
tx_rec_130633,cust_10305,mer_143,18064.47,NET_BANKING,HDFC Bank,AUTHENTICATION_FAILED,AUTHENTICATION,2,24,2,NET_BANKING,169,GROWTH,20,1,SaaS & Cloud Services,0,43,MOBILE_ANDROID,11616.25,SMART_PAYLINK_1CLICK,0,0.0,0.0
tx_rec_130634,cust_12394,mer_242,2464.34,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,2,14,7,UPI,71,STANDARD,8,0,Quick Commerce & Food,0,268,MOBILE_ANDROID,4737.5,UPI_INTENT_FALLBACK,1,7.6,2464.34
tx_rec_130635,cust_15482,mer_179,68421.77,NET_BANKING,Axis Bank,AUTHENTICATION_FAILED,AUTHENTICATION,1,31,3,CARD,156,VIP,12,5,SaaS & Cloud Services,0,304,MOBILE_ANDROID,42956.61,SMART_PAYLINK_1CLICK,1,1.6,68421.77
tx_rec_130636,cust_15409,mer_247,689.66,CARD,HDFC Bank,CARD_DECLINED,FINANCIAL_LIMIT,1,9,2,CARD,54,STANDARD,23,3,EdTech & Learning,0,115,MOBILE_IOS,1431.79,INCENTIVIZED_DUNNING,0,0.0,0.0
tx_rec_130637,cust_12855,mer_169,1557.25,CARD,Bank of Baroda,INVALID_CARD,INVALID_INSTRUMENT,1,11,7,CARD,176,STANDARD,20,4,E-Commerce & Retail,0,172,MOBILE_IOS,1646.67,CARD_UPDATE_PROMPT,1,12.4,1557.25
tx_rec_130638,cust_15227,mer_124,8548.84,CARD,ICICI Bank,OTP_FAILED,AUTHENTICATION,1,12,3,UPI,445,GROWTH,18,6,E-Commerce & Retail,0,44,MOBILE_ANDROID,12988.79,SMART_PAYLINK_1CLICK,1,1.7,8548.84
tx_rec_130639,cust_11553,mer_121,3443.65,MANDATE,State Bank of India,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,11,4,MANDATE,227,STANDARD,10,2,SaaS & Cloud Services,0,205,MOBILE_IOS,6411.2,TIMED_SMART_RETRY,1,219.2,3443.65
tx_rec_130640,cust_16015,mer_249,5057.82,UPI,Axis Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,14,9,CARD,53,STANDARD,9,4,Quick Commerce & Food,0,70,MOBILE_IOS,7317.65,SMART_PAYLINK_1CLICK,1,2.7,5057.82
tx_rec_130641,cust_13081,mer_154,25885.58,UPI,ICICI Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,8,3,UPI,188,GROWTH,12,5,Travel & Hospitality,0,31,DESKTOP,17672.16,TIMED_SMART_RETRY,1,218.6,25885.58
tx_rec_130642,cust_12893,mer_129,8939.86,UPI,HDFC Bank,USER_CANCELLED,INTENT_ABANDONMENT,1,25,7,UPI,184,GROWTH,13,6,EdTech & Learning,0,80,DESKTOP,11108.11,CARD_UPDATE_PROMPT,1,12.4,8939.86
tx_rec_130643,cust_17644,mer_123,1265.5,UPI,State Bank of India,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,2,4,7,UPI,59,STANDARD,21,2,E-Commerce & Retail,0,147,MOBILE_ANDROID,1748.35,UPI_INTENT_FALLBACK,1,0.5,1265.5
tx_rec_130644,cust_16217,mer_207,16127.74,UPI,Yes Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,44,4,UPI,105,VIP,8,3,EdTech & Learning,0,256,MOBILE_IOS,11118.74,SMART_PAYLINK_1CLICK,1,1.0,16127.74
tx_rec_130645,cust_10222,mer_241,14359.13,UPI,State Bank of India,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,19,3,UPI,5,GROWTH,15,3,E-Commerce & Retail,0,261,MOBILE_ANDROID,8501.37,SMART_PAYLINK_1CLICK,1,3.2,14359.13
tx_rec_130646,cust_12080,mer_187,11806.98,UPI,State Bank of India,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,1,3,6,UPI,112,STANDARD,18,4,E-Commerce & Retail,0,78,MOBILE_ANDROID,4578.49,TIMED_SMART_RETRY,1,129.0,11806.98
tx_rec_130647,cust_13011,mer_224,9905.45,MANDATE,Kotak Mahindra Bank,MANDATE_FAILED,MANDATE_ISSUE,1,23,5,MANDATE,85,GROWTH,10,4,Utilities & Telecom,0,33,MOBILE_ANDROID,5887.99,TIMED_SMART_RETRY,1,64.3,9905.45
tx_rec_130648,cust_15753,mer_116,11614.48,UPI,HDFC Bank,BANK_SERVER_DOWN,TECHNICAL_TIMEOUT,3,16,7,UPI,28,GROWTH,19,2,SaaS & Cloud Services,0,311,MOBILE_ANDROID,18269.67,SMART_PAYLINK_1CLICK,1,4.1,11614.48
tx_rec_130649,cust_16600,mer_215,4921.12,UPI,State Bank of India,INSUFFICIENT_FUNDS,FINANCIAL_LIMIT,1,2,9,UPI,612,STANDARD,1,3,Travel & Hospitality,0,266,MOBILE_ANDROID,3850.26,UPI_INTENT_FALLBACK,1,2.6,4921.12
tx_rec_130650,cust_16524,mer_187,3630.11,UPI,ICICI Bank,CHECKOUT_ABANDONED,INTENT_ABANDONMENT,1,29,3,UPI,1033,GROWTH,18,3,E-Commerce & Retail,1,170,MOBILE_ANDROID,5395.24,SMART_PAYLINK_1CLICK,0,0.0,0.0
tx_rec_130651,cust_16695,mer_108,8229.82,UPI,State Bank of India,UPI_TIMEOUT,TECHNICAL_TIMEOUT,2,6,2,UPI,203,GROWTH,15,4,E-Commerce & Retail,0,75,MOBILE_IOS,13827.68,UPI_INTENT_FALLBACK,1,2.6,8229.82
tx_rec_130652,cust_11534,mer_111,15242.42,UPI,HDFC Bank,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,35,2,UPI,4,VIP,9,2,EdTech & Learning,0,298,DESKTOP,13725.52,UPI_INTENT_FALLBACK,1,4.5,15242.42
tx_rec_130653,cust_17600,mer_214,2215.89,UPI,Kotak Mahindra Bank,UPI_PIN_FAILED,AUTHENTICATION,1,5,6,UPI,223,STANDARD,16,0,Quick Commerce & Food,0,491,MOBILE_ANDROID,2287.95,SMART_PAYLINK_1CLICK,1,1.4,2215.89
tx_rec_130654,cust_15028,mer_100,5304.86,UPI,State Bank of India,UPI_TIMEOUT,TECHNICAL_TIMEOUT,1,29,1,CARD,293,GROWTH,11,5,E-Commerce & Retail,0,145,MOBILE_ANDROID,10537.94,UPI_INTENT_FALLBACK,1,2.5,5304.86
